"CompareValidate","SegmentName","RSIDCleanName","Dimension1","Dimension1Item","Dimension2","Dimension2Item"
"Compare - Special","BOTCOMPARE_AdHoc-Navigator-Webdriver_01: Navigator Webdriver is Unspecified","Oddspediacom","Navigator Webdriver","Unspecified","",""
